hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,alt_hcpcs_cpt,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,rate_category,payer_name,carrier,plan_type,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
140224,6.41063E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002504_HUMANA_HMO_1809, Humana, HMO,48826.58,,,,
140224,6.75898E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000113_CITY_OF_CHICAGOTELLIGEN_2027,Other, Local/Regional,62440.29,,,,
140224,6.87704E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,63071,,,,
140224,7.00524E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000631_SIX_CORNER_RAVENSWOOD_HMOIBLUE_ADV_OUTOFNETWORK_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,7.52894E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004605_UHC_HMO_2126, UnitedHealthcare, HMO,63071,,,,
140224,7.53617E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000910_CIGNA_GENERIC_1801, Cigna, PPO,59121.05,,,,
140224,7.72664E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000111_BLUE_CHOICE_UNITE_HERE_SELECT_2026, Blue Cross, POS/Choice,48024.83,,,,
140224,7.85157E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002501_HUMANA_ADVOCATE_1809, Humana, Medicare/Medicaid,48826.58,,,,
140224,8.0045E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002505_HUMANA_NATL_POS_OA_1809, Humana, POS/Choice,48826.58,,,,
140224,8.13165E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002203_HEALTHLINK_OPEN_ACCESS_1825, Healthlink, PPO,61467.5,,,,
140224,8.21279E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000103_BlueCross_POSChoice_Select_2026, Blue Cross, POS/Choice,48024.83,,,,
140224,8.44889E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004602_UHC_CHOICE_2126, UnitedHealthcare, PPO,63071,,,,
140224,8.45185E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000903_CIGNA_OPEN_ACCESS_1801, Cigna, PPO,59121.05,,,,
140224,8.6065E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000104_BLUE_CROSS_FEDERAL_EMPLOYEE_2027, Blue Cross, PPO,62440.29,,,,
140224,8.91615E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002511_PRESENCE_SMEHP_HUMANA_HMO_1809, Humana, HMO,48826.58,,,,
140224,9.14842E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004601_GOLDEN_RULE_INS_2126, UnitedHealthcare, PPO,63071,,,,
140224,9.29694E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002503_HUMANA_CHOICE_POS_1809, Humana, POS/Choice,48826.58,,,,
140224,9.60744E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000108_BLUE_CROSS_PPO_2027, Blue Cross, PPO,62440.29,,,,
140224,9.76845E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002509_AMITA_IPA_SITES_HUMANA_1809, Humana, Local/Regional,48826.58,,,,
140224,9.8488E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002520_HUMANA_ILLINOIS_CCN_HMO_1809, Humana, HMO,48826.58,,,,
140224,1.03034E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000116_AETNA_SMART_CARE_1795, Aetna, HMO,52942.23,,,,
140224,1.08195E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000620_RAVENSWOOD_RPA_HMOIBLUE_ADV_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,1.11019E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002506_HUMANA_PPO_1810, Humana, PPO,53915.02,,,,
140224,1.12629E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000611_VILLAGEMD_HMOIBLUE_ADV_SITE_485_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,1.21146E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002204_HEALTHLINK_STATE_OF_ILLINOIS_1825, Healthlink, Local/Regional,61467.5,,,,
140224,1.24139E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004615_UHC_STUDENT_RESOURCES_2126, UnitedHealthcare, PPO,63071,,,,
140224,1.26312E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000617_NSPA_HMOIBADV_2028,Other, HMO,53150.68,,,,
140224,1.26669E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004613_UHC_SELECT_PLUS_2126, UnitedHealthcare, PPO,63071,,,,
140224,1.27077E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004616_UHC_RIVER_VALLEY_2126, UnitedHealthcare, Local/Regional,63071,,,,
140224,1.33575E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000613_ADVOCATE_HMOIBLUE_ADVANTAGE_OUTOFNETWORK_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,1.4035E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000633_UIC_PHYS_GROUP_HMOIBLUE_ADV_OUTOFNETWORK_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,1.4326E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000905_CIGNA_PPOEPOOA_1801, Cigna, PPO,59121.05,,,,
140224,1.49855E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004604_UHC_CORE_2126, UnitedHealthcare, PPO,63071,,,,
140224,1.51123E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000607_BC_AMITA_HMO_2028,Other, HMO,53150.68,,,,
140224,1.54427E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004617_UHC_NAVIGATE_2126, UnitedHealthcare, HMO,63071,,,,
140224,1.60365E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000904_CIGNA_POS_1801, Cigna, POS/Choice,59121.05,,,,
140224,1.65502E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000914_CIGNA_CONNECT_NETWORK_HMO_1802, Cigna, HMO,33139,,,,
140224,1.65883E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000901_CIGNA_HMO_1800, Cigna, HMO,42091.88,,,,
140224,1.68113E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004608_UHC_OPTIONS_PPO_2129, UnitedHealthcare, PPO,63071,,,,
140224,1.72465E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000116_Blue_Cross_Local_2027, Blue Cross, PPO,62440.29,,,,
140224,1.72476E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,21517,,,,
140224,1.73048E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002205_HEALTHLINK_1825, Healthlink, PPO,61467.5,,,,
140224,1.80794E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004614_UHC_UNITED_MEDICAL_RESOURCES_2126, UnitedHealthcare, PPO,63071,,,,
140258,3.52945E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33517180_BLUE_CROSS_OUT_OF_STATE_1074, Blue Cross, Local/Regional,38772.63,,,,
140258,1.01347E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015512_CIGNA_HEALTHSPRING_CAREPLANTOTALCARE_MEDICARE_HMO_1125, Cigna, HMO,35542.91,,,,
140258,1.79033E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33630667_UNITED_MEDICARE_SOLUTIONSMCARE_COMPLETEMCARE_ADV_1139, UnitedHealthcare, Medicare/Medicaid,33765.77,,,,
140258,1.90699E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49583637_WELLCARE_MEDICARE_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,2.07555E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015555_UNITED_GROUP_MEDICAREPFFSDUAL_COMPLETENURSING_HOMESNP_1125, UnitedHealthcare, PPO,35542.91,,,,
140258,2.17979E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i70072971_CIGNA_HEALTHSPRING_TRUE_CHOICE_MEDICARE_PPO_CIGNA_HEALTHSPRING_1125, Cigna, PPO,35542.91,,,,
140258,2.52025E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33631529_UNITED_UMRUHSS_CHOICE_39026_1117, UnitedHealthcare, PPO,63071,,,,
140258,2.62784E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49748793_UNITED_ALL_SAVERS_1117, UnitedHealthcare, HMO,63071,,,,
140258,3.01256E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55970620_HUMANA_GOLD_PLUS_INTEGRATED_MEDICAREMEDICAID_PLAN_1133, Humana, Medicare/Medicaid,35542.91,,,,
140258,3.26806E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018153_BLUE_CROSS_NON_CONTRACTED_IPA_1074, Blue Cross, HMO,38772.63,,,,
140258,3.52165E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55964413_CIGNA_CONNECTEXCHANGE_926, Cigna, PPO,38264.86,,,,
140258,3.53146E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i73766147_BRIGHT_HEALTH_BRONZESILVERGOLD_HMO_789, Blue Cross, HMO,44428.64,,,,
140258,3.58601E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33631618_UNITED_UMRUHSS_PPO_39026_1117, UnitedHealthcare, PPO,63071,,,,
140258,4.66518E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906145_BLUE_CROSS_MEDICARE_ADVANTAGE_IL_1131, Blue Cross, Medicare/Medicaid,35542.91,,,,
140258,5.25344E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i65222279_CIGNA_ONE_HEALTH_930, Cigna, HMO,45742.51,,,,
140258,5.30026E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33630667_UNITED_MEDICARE_SOLUTIONSMCARE_COMPLETEMCARE_ADV_1143, UnitedHealthcare, Medicare/Medicaid,33765.77,,,,
140258,5.55612E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i34019011_AARP_MEDICARE_SUPPLEMENT_1126, Medicare, Medicare/Medicaid,33765.77,,,,
140258,5.6271E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56094470_MERIDIAN_COMPLETE_MEDICAREMEDICAID_DUAL_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,5.73514E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i50074378_CIGNA_LOCALPLUS_930, Cigna, PPO,45742.51,,,,
140258,5.76861E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i5009700_MEDICARE_BASIC_PLAN_LAG_901_01_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,6.3826E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33624760_UNITED_GOLDEN_RULEUHCLIC_1117, UnitedHealthcare, PPO,63071,,,,
140258,6.80845E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856808_AETNA_MEDICARE_ADVANTAGE_1128, Aetna, Medicare/Medicaid,35542.91,,,,
140258,7.07551E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i52155488_HUMANA_PPO_934, Humana, PPO,76545.75,,,,
140258,7.19622E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69006143_BRIGHT_HEALTH_BRIGHT_ADVANTAGE_MEDICARE_789, Blue Cross, Medicare/Medicaid,44428.64,,,,
140258,7.53193E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57864227_BLUE_CROSS_NORTHWEST_PRIMARY_CARE_ALLIANCE280_1074, Blue Cross, HMO,38772.63,,,,
140258,7.69676E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015546_UNITED_CHOICEOPEN_ACCESSSELECTEPOMANAGED_INDEMINITY_1117, UnitedHealthcare, POS/Choice,63071,,,,
140258,7.95109E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55909152_BLUE_CROSS_HMOBLUE_ADVANTAGE_1074, Blue Cross, HMO,38772.63,,,,
140258,8.44818E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49748852_UNITED_HMOPPOPOSSELECTCHOICE_1117, UnitedHealthcare, HMO,63071,,,,
140258,8.76115E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58026683_AMBETTER_IL_EXCHANGE_669, Ambetter, HMO,57579.52,,,,
140258,8.80491E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49750838_UNITED_PPO_1117, UnitedHealthcare, PPO,63071,,,,
140258,8.83594E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i17555877_BC_OF_IL_PPOCHOICE_SELECT_HIN_201_60_1175,Other, POS/Choice,64786.75,,,,
140258,9.82433E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57865783_BLUE_CROSS_UNIFIED_PHYSICIANS_NETWORK_1175, Blue Cross, Local/Regional,64786.75,,,,
140258,9.88958E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i5008092_MEDICARE_BASIC_PLAN_HIN_901_01_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,1.00762E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018631_MEDICARE_INPT_110_LIABILITY_PFS_ONLY_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,1.02077E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57431036_BLUE_CROSS_MEDICARE_OUT_OF_STATE_1130, Blue Cross, Local/Regional,35542.91,,,,
140258,1.02098E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56303295_BLUE_CROSS_PPOFEDERAL_THH_1175, Blue Cross, PPO,64786.75,,,,
140258,1.0231E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i73472783_BLUE_CROSS_LOCALLABOR_FUND_PPO_1175, Blue Cross, PPO,64786.75,,,,
140258,1.02553E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i16528887_BC_OF_IL_PPOCHOICE_SELECT_GLE_201_60_1175,Other, POS/Choice,64786.75,,,,
140258,1.04287E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i63928363_CLEAR_SPRING_HEALTH_MEDICARE_1125, Clear Spring, Medicare/Medicaid,35542.91,,,,
140258,1.07842E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55909160_BLUE_CROSS_BLUE_CHOICE_PREFERRED_PPOBCE_EXCHANGE_1076, Blue Cross, PPO,46561.22,,,,
140258,1.12627E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58025475_ACTIN_CARE_GROUPS_895, Medicare, HMO,55091.52,,,,
140258,1.13847E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56119513_AETNA_STATE_OF_ILLINOIS_1189, Aetna, Local/Regional,53401.9,,,,
140258,1.19405E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i16528836_BC_OF_IL_HMO_GLE_201_41_1074, Blue Cross, HMO,38772.63,,,,
140258,1.23361E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906161_BLUE_CROSS_BLUE_PRECISION_HMO_EXCHANGE_1074, Blue Cross, HMO,38772.63,,,,
140258,1.28036E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i16614268_BC_OF_IL_PPOCHOICE_SELECT_BOL_201_60_1175,Other, POS/Choice,64786.75,,,,
140258,1.29655E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i66036962_BLUE_CROSS_ACCESS_COMMUNITY_HEALTH458_1175, Blue Cross, PPO,64786.75,,,,
140258,1.29707E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55902236_BLUE_CROSS_BLUE_CHOICE_SELECTOPTIONSPREFERRED_PPO_1076, Blue Cross, POS/Choice,46561.22,,,,
140258,1.33301E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49992229_HUMANA_MEDICARE_ADVANTAGE_1133, Humana, Medicare/Medicaid,35542.91,,,,
140258,1.35652E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018336_HUMANA_MEDICAL_CARE_GROUP_HMO_932, Humana, HMO,62173.04,,,,
140258,1.37156E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58022949_HUMANA_HMOCHOICEPOS_932, Humana, HMO,62173.04,,,,
140258,1.3805E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49992229_HUMANA_MEDICARE_ADVANTAGE_1134, Humana, Medicare/Medicaid,35542.91,,,,
140258,1.38246E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57862088_BLUE_CROSS_HEALTH_PLUS_PHYSICIANS_HMO247_1074, Blue Cross, HMO,38772.63,,,,
140258,1.40227E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,33765.77,,,,
140258,1.44112E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i70083197_BINDUNITED_CHOICE_PLUS_1117, UnitedHealthcare, PPO,63071,,,,
140258,1.44854E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i65596543_CIGNA_924, Cigna, PPO,53492.76,,,,
140258,1.47674E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i50073587_CIGNA_HMOPPOPOSOPEN_ACCESSGWH_924, Cigna, HMO,53492.76,,,,
140258,1.47715E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33224616_MEDICARE_MANAGED_CARE_MISC_1125, Medicare, Medicare/Medicaid,35542.91,,,,
140258,1.58877E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55903575_AETNA_BETTER_HEALTH_PREMIER_PLAN_MEDICAREMEDICAID_1125, Aetna, Medicare/Medicaid,35542.91,,,,
140258,1.59034E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69067365_ASCENSION_COMPLETE_1125,Other, PPO,35542.91,,,,
140258,1.60054E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856808_AETNA_MEDICARE_ADVANTAGE_1129, Aetna, Medicare/Medicaid,35542.91,,,,
140258,1.64493E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56033177_UNITED_NAVIGATE_1117, UnitedHealthcare, HMO,63071,,,,
140258,1.65502E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55970620_HUMANA_GOLD_PLUS_INTEGRATED_MEDICAREMEDICAID_PLAN_1134, Humana, Medicare/Medicaid,35542.91,,,,
140258,1.66214E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58021788_UNITED_INDEMNITY_1117, UnitedHealthcare, PPO,63071,,,,
140258,1.68331E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906173_BLUE_CROSS_PPOFEDERAL_1175, Blue Cross, PPO,64786.75,,,,
140258,1.69239E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,76545.75,,,,
140258,1.72019E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57431036_BLUE_CROSS_MEDICARE_OUT_OF_STATE_1131, Blue Cross, Local/Regional,35542.91,,,,
140258,1.74617E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69267443_Veterans_Community_Care_NetworkOptum_VA_1125, UnitedHealthcare, HMO,35542.91,,,,
140258,1.78632E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i60667100_BLUE_CROSS_MEDICAREAMITA_CIN_741_1131, Blue Cross, Medicare/Medicaid,35542.91,,,,
140258,1.79938E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906145_BLUE_CROSS_MEDICARE_ADVANTAGE_IL_1130, Blue Cross, Medicare/Medicaid,35542.91,,,,
140258,1.82969E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856761_AETNA_HMOCHOICE_POSOPEN_ACCESSSELECTEPOQPOS_1189, Aetna, POS/Choice,53401.9,,,,
140258,1.83768E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i50230415_AETNACONTINENTAL_LIFE_MEDICARE_SUPPLEMENT_1129, Aetna, Medicare/Medicaid,35542.91,,,,
140290,1.01235E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55970620_HUMANA_GOLD_PLUS_INTEGRATED_MEDICAREMEDICAID_PLAN_1133, Humana, Medicare/Medicaid,36155.4,,,,
140290,4.18029E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i50073587_CIGNA_HMOPPOPOSOPEN_ACCESSGWH_924, Cigna, HMO,53492.76,,,,
140290,6.07621E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,69404.83,,,,
140290,1.19175E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i65596543_CIGNA_924, Cigna, PPO,53492.76,,,,
